Index,Time,TVITCH_41::AAPL.ORDER_ID..TVITCH_41__AAPL,TVITCH_41::AAPL.TRADE_ID..TVITCH_41__AAPL,TVITCH_41::AAPL.BUY_SELL_FLAG..TVITCH_41__AAPL,TVITCH_41::AAPL.MESSAGE_TYPE..TVITCH_41__AAPL,TVITCH_41::AAPL.PRINTABLE..TVITCH_41__AAPL,TVITCH_41::AAPL.CROSS_TYPE..TVITCH_41__AAPL,TVITCH_41::AAPL.DELETED_TIME..TVITCH_41__AAPL,TVITCH_41::AAPL.TICK_STATUS..TVITCH_41__AAPL,TVITCH_41::AAPL.TRACK_NUM..TVITCH_41__AAPL,TVITCH_41::AAPL.PRICE..TVITCH_41__AAPL,TVITCH_41::AAPL.SIZE..TVITCH_41__AAPL,TVITCH_41::AAPL.OMDSEQ..TVITCH_41__AAPL
18500,2016/12/27 15:54:19.093,140870041,3689554,1,ET,Y,,,0,4,117.29,16,3
18501,2016/12/27 15:54:19.857,140870041,3689766,1,ET,Y,,,0,2,117.29,84,2
18502,2016/12/27 15:54:19.857,140908241,3689767,1,ET,Y,,,0,4,117.29,16,4
18503,2016/12/27 15:54:20.071,140908241,3689845,1,ET,Y,,,0,2,117.29,84,16
18504,2016/12/27 15:54:20.071,140908733,3689846,1,ET,Y,,,0,4,117.29,16,18
18505,2016/12/27 15:54:20.349,0,3689925,0,P,N,,,0,2,117.285,21,5
18506,2016/12/27 15:54:20.349,140672569,3689926,0,ET,Y,,,0,4,117.28,12,7
18507,2016/12/27 15:54:20.349,140672613,3689927,0,ET,Y,,,0,6,117.28,41,9
18508,2016/12/27 15:54:20.936,140908733,3690130,1,ET,Y,,,0,2,117.29,100,1
18509,2016/12/27 15:54:21.517,140908733,3691009,1,ET,Y,,,0,2,117.29,100,17
18510,2016/12/27 15:54:22.048,140908733,3691224,1,ET,Y,,,0,2,117.29,74,1
18511,2016/12/27 15:54:22.048,140915145,3691225,1,ET,Y,,,0,4,117.29,26,3
18512,2016/12/27 15:54:22.400,140915145,3691395,1,ET,Y,,,0,2,117.29,74,2
18513,2016/12/27 15:54:22.400,140916365,3691396,1,ET,Y,,,0,4,117.29,26,4
18514,2016/12/27 15:54:22.972,140916365,3691531,1,ET,Y,,,0,2,117.29,48,14
18515,2016/12/27 15:54:22.972,140916709,3691532,1,ET,Y,,,0,4,117.29,17,16
18516,2016/12/27 15:54:22.972,140923981,3691533,1,ET,Y,,,0,6,117.29,35,18
18517,2016/12/27 15:54:23.378,140923981,3691742,1,ET,Y,,,0,2,117.29,15,36
18518,2016/12/27 15:54:23.378,140942409,3691743,1,ET,Y,,,0,4,117.29,85,38
18519,2016/12/27 15:54:24.008,140942409,3692135,1,ET,Y,,,0,2,117.29,15,57
18520,2016/12/27 15:54:24.008,140951713,3692136,1,ET,Y,,,0,4,117.29,85,59
18521,2016/12/27 15:54:24.745,140951713,3692473,1,ET,Y,,,0,2,117.29,15,4
18522,2016/12/27 15:54:24.745,140953481,3692474,1,ET,Y,,,0,4,117.29,85,6
18523,2016/12/27 15:54:25.260,0,3692677,0,P,N,,,0,2,117.285,100,30
18524,2016/12/27 15:54:25.823,0,3692852,0,P,N,,,0,2,117.285,100,0
18525,2016/12/27 15:54:25.827,0,3692853,0,P,N,,,0,2,117.285,26,2
18526,2016/12/27 15:54:25.827,0,3692854,0,P,N,,,0,4,117.285,11,3
18527,2016/12/27 15:54:25.827,140672613,3692855,0,ET,Y,,,0,6,117.28,159,5
18528,2016/12/27 15:54:25.827,140672673,3692856,0,ET,Y,,,0,8,117.28,100,7
18529,2016/12/27 15:54:25.827,140672697,3692857,0,ET,Y,,,0,10,117.28,100,9
18530,2016/12/27 15:54:25.827,140713129,3692858,0,ET,Y,,,0,12,117.28,80,11
18531,2016/12/27 15:54:25.827,140741969,3692859,0,ET,Y,,,0,14,117.28,11,13
18532,2016/12/27 15:54:25.827,140753173,3692860,0,ET,Y,,,0,16,117.28,100,15
18533,2016/12/27 15:54:25.827,140788373,3692861,0,ET,Y,,,0,18,117.28,400,17
18534,2016/12/27 15:54:25.827,140791493,3692862,0,ET,Y,,,0,20,117.28,100,19
18535,2016/12/27 15:54:25.827,140806629,3692863,0,ET,Y,,,0,22,117.28,4,21
18536,2016/12/27 15:54:25.827,140806629,3692864,0,ET,Y,,,0,2,117.28,96,33
18537,2016/12/27 15:54:25.827,140827513,3692865,0,ET,Y,,,0,4,117.28,4,35
18538,2016/12/27 15:54:25.827,140827513,3692866,0,ET,Y,,,0,2,117.28,96,41
18539,2016/12/27 15:54:25.827,140880261,3692867,0,ET,Y,,,0,4,117.28,100,43
18540,2016/12/27 15:54:25.827,140892837,3692868,0,ET,Y,,,0,6,117.28,100,45
18541,2016/12/27 15:54:25.827,140902557,3692869,0,ET,Y,,,0,8,117.28,100,47
18542,2016/12/27 15:54:25.827,140908493,3692870,0,ET,Y,,,0,10,117.28,100,49
18543,2016/12/27 15:54:25.827,140910317,3692871,0,ET,Y,,,0,12,117.28,34,51
18544,2016/12/27 15:54:25.828,140910317,3692872,0,ET,Y,,,0,2,117.28,66,4
18545,2016/12/27 15:54:25.828,140910581,3692873,0,ET,Y,,,0,4,117.28,2,6
18546,2016/12/27 15:54:25.828,140922757,3692874,0,ET,Y,,,0,6,117.28,100,8
18547,2016/12/27 15:54:25.828,140945729,3692875,0,ET,Y,,,0,8,117.28,1,10
18548,2016/12/27 15:54:25.828,140947893,3692876,0,ET,Y,,,0,10,117.28,200,12
18549,2016/12/27 15:54:25.828,140956925,3692877,0,ET,Y,,,0,12,117.28,3,14
18550,2016/12/27 15:54:25.828,140977517,3692878,0,ET,Y,,,0,14,117.28,100,16
18551,2016/12/27 15:54:25.830,0,3692879,0,P,N,,,0,2,117.275,100,19
18552,2016/12/27 15:54:26.155,0,3692999,0,P,N,,,0,2,117.275,100,12
18553,2016/12/27 15:54:27.011,0,3693330,0,P,N,,,0,2,117.275,100,6
18554,2016/12/27 15:54:27.875,0,3693518,0,P,N,,,0,2,117.275,100,1
18555,2016/12/27 15:54:27.877,0,3693519,0,P,N,,,0,2,117.275,100,4
18556,2016/12/27 15:54:28.398,0,3693679,0,P,N,,,0,2,117.275,100,0
18557,2016/12/27 15:54:29.034,0,3693956,0,P,N,,,0,2,117.275,100,27
18558,2016/12/27 15:54:29.799,0,3694208,0,P,N,,,0,2,117.275,80,0
18559,2016/12/27 15:54:29.799,0,3694209,0,P,N,,,0,4,117.275,20,1
18560,2016/12/27 15:54:29.801,0,3694210,0,P,N,,,0,2,117.275,80,1
18561,2016/12/27 15:54:29.801,0,3694211,0,P,N,,,0,4,117.275,20,2
18562,2016/12/27 15:54:30.502,0,3694485,0,P,N,,,0,2,117.275,80,5
18563,2016/12/27 15:54:30.502,0,3694486,0,P,N,,,0,4,117.275,20,6
18564,2016/12/27 15:54:30.674,0,3694528,0,P,N,,,0,2,117.275,80,5
18565,2016/12/27 15:54:30.674,0,3694529,0,P,N,,,0,4,117.275,20,6
18566,2016/12/27 15:54:31.507,0,3694751,0,P,N,,,0,2,117.275,80,0
18567,2016/12/27 15:54:31.507,0,3694752,0,P,N,,,0,4,117.275,20,1
18568,2016/12/27 15:54:31.699,0,3694820,0,P,N,,,0,2,117.275,80,4
18569,2016/12/27 15:54:31.699,0,3694821,0,P,N,,,0,4,117.275,20,5
18570,2016/12/27 15:54:32.249,0,3694937,0,P,N,,,0,2,117.275,80,1
18571,2016/12/27 15:54:32.249,0,3694938,0,P,N,,,0,4,117.275,20,2
18572,2016/12/27 15:54:32.957,0,3695101,0,P,N,,,0,2,117.275,100,2
18573,2016/12/27 15:54:33.411,0,3695308,0,P,N,,,0,2,117.275,100,0
18574,2016/12/27 15:54:33.413,0,3695314,0,P,N,,,0,2,117.275,280,10
18575,2016/12/27 15:54:33.413,141010957,3695315,1,ET,Y,,,0,4,117.28,200,12
18576,2016/12/27 15:54:33.413,141010961,3695316,1,ET,Y,,,0,6,117.28,200,14
18577,2016/12/27 15:54:33.413,141010965,3695317,1,ET,Y,,,0,8,117.28,200,16
18578,2016/12/27 15:54:33.413,141010977,3695318,1,ET,Y,,,0,10,117.28,100,18
18579,2016/12/27 15:54:33.413,141010989,3695319,1,ET,Y,,,0,12,117.28,100,20
18580,2016/12/27 15:54:33.413,141010997,3695320,1,ET,Y,,,0,14,117.28,50,22
18581,2016/12/27 15:54:33.413,141011009,3695321,1,ET,Y,,,0,16,117.28,100,24
18582,2016/12/27 15:54:33.413,141011025,3695322,1,ET,Y,,,0,18,117.28,101,26
18583,2016/12/27 15:54:33.413,141012373,3695323,1,ET,Y,,,0,20,117.28,500,28
18584,2016/12/27 15:54:33.413,141018137,3695324,1,ET,Y,,,0,22,117.28,200,30
18585,2016/12/27 15:54:33.413,141029573,3695325,1,ET,Y,,,0,24,117.28,3400,32
18586,2016/12/27 15:54:33.413,141047177,3695326,1,ET,Y,,,0,26,117.28,100,34
18587,2016/12/27 15:54:33.413,141052317,3695327,1,ET,Y,,,0,28,117.28,100,36
18588,2016/12/27 15:54:33.413,141053469,3695328,1,ET,Y,,,0,30,117.28,100,38
18589,2016/12/27 15:54:33.413,141063057,3695329,1,ET,Y,,,0,32,117.28,100,40
18590,2016/12/27 15:54:33.432,141063725,3695369,0,CT,Y,,,0,2,117.28,100,20
18591,2016/12/27 15:54:34.928,141063737,3695693,0,CT,Y,,,0,2,117.28,100,1
18592,2016/12/27 15:54:35.296,141071017,3695808,0,CT,Y,,,0,2,117.28,100,19
18593,2016/12/27 15:54:35.423,140956945,3695839,1,ET,Y,,,0,2,117.29,100,1
18594,2016/12/27 15:54:35.425,140971121,3695840,1,ET,Y,,,0,2,117.29,100,2
18595,2016/12/27 15:54:35.911,0,3696001,0,P,N,,,0,2,117.285,100,58
18596,2016/12/27 15:54:37.288,140978877,3696668,1,ET,Y,,,0,2,117.29,100,3
18597,2016/12/27 15:54:37.288,140986561,3696669,1,ET,Y,,,0,4,117.29,100,5
18598,2016/12/27 15:54:37.291,140986561,3696670,1,ET,Y,,,0,2,117.29,100,7
18599,2016/12/27 15:54:38.127,140988841,3697224,1,ET,Y,,,0,2,117.29,100,1
18600,2016/12/27 15:54:38.347,140988841,3697399,1,ET,Y,,,0,2,117.29,100,4
18601,2016/12/27 15:54:38.347,140988841,3697400,1,ET,Y,,,0,2,117.29,90,22
18602,2016/12/27 15:54:38.347,141012213,3697401,1,ET,Y,,,0,4,117.29,100,24
18603,2016/12/27 15:54:38.347,141012225,3697402,1,ET,Y,,,0,6,117.29,100,26
18604,2016/12/27 15:54:38.347,141101037,3697403,1,ET,Y,,,0,8,117.29,100,28
18605,2016/12/27 15:54:38.348,141101081,3697420,1,ET,Y,,,0,2,117.29,10,129
18606,2016/12/27 15:54:38.350,141101081,3697421,1,ET,Y,,,0,2,117.29,90,27
18607,2016/12/27 15:54:38.350,141101109,3697422,1,ET,Y,,,0,4,117.29,10,29
18608,2016/12/27 15:54:38.359,141101109,3697464,1,ET,Y,,,0,2,117.29,10,7
18609,2016/12/27 15:54:38.709,141101109,3697626,1,ET,Y,,,0,2,117.29,80,2
18610,2016/12/27 15:54:38.803,141104577,3697661,0,CT,Y,,,0,2,117.29,100,3
18611,2016/12/27 15:54:40.642,141104577,3698605,0,CT,Y,,,0,2,117.29,100,26
18612,2016/12/27 15:54:42.370,141104585,3699268,0,CT,Y,,,0,2,117.29,100,1
18613,2016/12/27 15:54:49.944,141104585,3702292,0,CT,Y,,,0,2,117.29,100,4
18614,2016/12/27 15:54:50.108,141110709,3702424,0,CT,Y,,,0,2,117.29,75,41
18615,2016/12/27 15:54:51.998,141110709,3703708,0,CT,Y,,,0,2,117.29,25,14
18616,2016/12/27 15:54:51.998,141116961,3703709,0,CT,Y,,,0,4,117.29,100,16
18617,2016/12/27 15:54:51.998,141126221,3703710,0,CT,Y,,,0,6,117.29,100,18
18618,2016/12/27 15:54:51.998,141132449,3703711,0,CT,Y,,,0,8,117.29,200,20
18619,2016/12/27 15:54:51.998,141132461,3703712,0,CT,Y,,,0,10,117.29,100,22
18620,2016/12/27 15:54:51.998,141145881,3703713,0,CT,Y,,,0,12,117.29,100,24
18621,2016/12/27 15:54:51.998,141149545,3703714,0,CT,Y,,,0,14,117.29,100,26
18622,2016/12/27 15:54:51.998,141158209,3703715,0,CT,Y,,,0,16,117.29,100,28
18623,2016/12/27 15:54:51.998,141169469,3703716,0,CT,Y,,,0,18,117.29,100,30
18624,2016/12/27 15:54:51.998,141179481,3703717,0,CT,Y,,,0,20,117.29,100,32
18625,2016/12/27 15:54:51.998,141185033,3703718,0,CT,Y,,,0,22,117.29,100,34
18626,2016/12/27 15:54:51.998,141192121,3703719,0,CT,Y,,,0,24,117.29,100,36
18627,2016/12/27 15:54:51.998,141194513,3703720,0,CT,Y,,,0,26,117.29,200,38
18628,2016/12/27 15:54:51.998,141194609,3703721,0,CT,Y,,,0,28,117.29,75,40
18629,2016/12/27 15:54:51.998,141204245,3703722,0,CT,Y,,,0,30,117.29,12,42
18630,2016/12/27 15:54:51.999,141204245,3703723,0,CT,Y,,,0,2,117.29,88,8
18631,2016/12/27 15:54:52.001,141216717,3703733,1,ET,Y,,,0,2,117.29,25,40
18632,2016/12/27 15:54:52.004,141216717,3703746,1,ET,Y,,,0,2,117.29,175,44
18633,2016/12/27 15:54:52.004,141216721,3703747,1,ET,Y,,,0,4,117.29,200,46
18634,2016/12/27 15:54:52.004,141216737,3703748,1,ET,Y,,,0,6,117.29,200,48
18635,2016/12/27 15:54:52.004,141216745,3703749,1,ET,Y,,,0,8,117.29,100,50
18636,2016/12/27 15:54:52.006,141216749,3703761,1,ET,Y,,,0,2,117.29,25,88
18637,2016/12/27 15:54:52.009,141216749,3703771,1,ET,Y,,,0,2,117.29,75,28
18638,2016/12/27 15:54:52.009,141216753,3703772,1,ET,Y,,,0,4,117.29,100,30
18639,2016/12/27 15:54:52.009,141216757,3703773,1,ET,Y,,,0,6,117.29,200,32
18640,2016/12/27 15:54:52.011,141216757,3703775,1,ET,Y,,,0,2,117.29,25,17
18641,2016/12/27 15:54:52.013,141216757,3703776,1,ET,Y,,,0,2,117.29,65,20
18642,2016/12/27 15:54:52.013,141216849,3703777,1,ET,Y,,,0,4,117.29,100,22
18643,2016/12/27 15:54:52.013,141216937,3703778,1,ET,Y,,,0,6,117.29,10,24
18644,2016/12/27 15:54:52.016,141216937,3703779,1,ET,Y,,,0,2,117.29,25,15
18645,2016/12/27 15:54:52.018,141216937,3703782,1,ET,Y,,,0,2,117.29,75,8
18646,2016/12/27 15:54:52.020,141216937,3703784,1,ET,Y,,,0,2,117.29,25,47
18647,2016/12/27 15:54:52.023,141216937,3703785,1,ET,Y,,,0,2,117.29,65,1
18648,2016/12/27 15:54:52.023,141217261,3703786,1,ET,Y,,,0,4,117.29,10,3
18649,2016/12/27 15:54:52.025,141217261,3703793,1,ET,Y,,,0,2,117.29,25,14
18650,2016/12/27 15:54:53.431,141224701,3704301,0,CT,Y,,,0,2,117.29,100,6
18651,2016/12/27 15:54:55.714,141224925,3705418,0,CT,Y,,,0,2,117.29,100,16
18652,2016/12/27 15:54:55.714,141245393,3705419,0,CT,Y,,,0,4,117.29,100,18
18653,2016/12/27 15:54:55.717,0,3705420,0,P,N,,,0,2,117.285,100,0
18654,2016/12/27 15:54:55.720,0,3705422,0,P,N,,,0,2,117.285,100,0
18655,2016/12/27 15:54:55.828,0,3705489,0,P,N,,,0,2,117.285,100,2
18656,2016/12/27 15:54:56.118,0,3705964,0,P,N,,,0,2,117.285,100,80
18657,2016/12/27 15:54:56.353,0,3706163,0,P,N,,,0,2,117.285,100,5
18658,2016/12/27 15:54:56.355,0,3706164,0,P,N,,,0,2,117.285,2,0
18659,2016/12/27 15:54:56.467,0,3706251,0,P,N,,,0,2,117.285,100,8
18660,2016/12/27 15:54:57.035,141075857,3706749,0,ET,Y,,,0,2,117.28,200,5
18661,2016/12/27 15:54:57.035,141076261,3706750,0,ET,Y,,,0,4,117.28,100,7
18662,2016/12/27 15:54:57.035,141101093,3706751,0,ET,Y,,,0,6,117.28,200,9
18663,2016/12/27 15:54:57.035,141110677,3706752,0,ET,Y,,,0,8,117.28,200,11
18664,2016/12/27 15:54:57.035,141202813,3706753,0,ET,Y,,,0,10,117.28,135,13
18665,2016/12/27 15:54:57.035,141202813,3706754,0,ET,Y,,,0,2,117.28,208,18
18666,2016/12/27 15:54:57.035,141202813,3706755,0,ET,Y,,,0,2,117.28,100,29
18667,2016/12/27 15:54:57.036,141202813,3706756,0,ET,Y,,,0,2,117.28,366,17
18668,2016/12/27 15:54:57.039,0,3706757,0,P,N,,,0,2,117.285,100,1
18669,2016/12/27 15:54:57.045,0,3706761,0,P,N,,,0,2,117.285,100,8
18670,2016/12/27 15:54:57.165,0,3706817,0,P,N,,,0,2,117.285,100,0
18671,2016/12/27 15:54:57.441,0,3706917,0,P,N,,,0,2,117.285,100,2
18672,2016/12/27 15:54:57.998,0,3707121,0,P,N,,,0,2,117.285,100,0
18673,2016/12/27 15:54:58.228,0,3707204,0,P,N,,,0,2,117.285,100,15
18674,2016/12/27 15:54:58.598,0,3707300,0,P,N,,,0,2,117.285,100,5
18675,2016/12/27 15:54:59.103,0,3707534,0,P,N,,,0,2,117.285,100,77
18676,2016/12/27 15:54:59.106,0,3707536,0,P,N,,,0,2,117.285,100,32
18677,2016/12/27 15:54:59.558,141249205,3707683,1,ET,Y,,,0,2,117.29,100,12
18678,2016/12/27 15:54:59.959,0,3707845,0,P,N,,,0,2,117.285,100,69
18679,2016/12/27 15:55:00.041,0,3708698,0,P,N,,,0,2,117.285,93,519
18680,2016/12/27 15:55:00.091,141249205,3709533,1,ET,Y,,,0,2,117.29,100,173
18681,2016/12/27 15:55:00.507,141249213,3710993,1,ET,Y,,,0,2,117.29,100,69
18682,2016/12/27 15:55:00.758,0,3711300,0,P,N,,,0,2,117.285,7,12
18683,2016/12/27 15:55:00.758,141202813,3711301,0,ET,Y,,,0,4,117.28,91,14
18684,2016/12/27 15:55:00.758,141259537,3711302,0,ET,Y,,,0,6,117.28,100,16
18685,2016/12/27 15:55:00.758,141270637,3711303,0,ET,Y,,,0,8,117.28,100,18
18686,2016/12/27 15:55:00.758,141275169,3711304,0,ET,Y,,,0,10,117.28,102,20
18687,2016/12/27 15:55:00.760,0,3711314,0,P,N,,,0,2,117.285,100,128
18688,2016/12/27 15:55:01.067,141249217,3711774,1,ET,Y,,,0,2,117.29,100,27
18689,2016/12/27 15:55:01.810,141249221,3712731,1,ET,Y,,,0,2,117.29,100,41
18690,2016/12/27 15:55:01.813,141263505,3712732,1,ET,Y,,,0,2,117.29,100,5
18691,2016/12/27 15:55:02.208,141263505,3713064,1,ET,Y,,,0,2,117.29,100,1
18692,2016/12/27 15:55:02.964,141263505,3713486,1,ET,Y,,,0,2,117.29,90,19
18693,2016/12/27 15:55:02.964,141273917,3713487,1,ET,Y,,,0,4,117.29,10,21
18694,2016/12/27 15:55:02.966,141273917,3713489,1,ET,Y,,,0,2,117.29,90,12
18695,2016/12/27 15:55:02.969,141348661,3713490,1,ET,Y,,,0,2,117.29,10,4
18696,2016/12/27 15:55:03.110,141348661,3713691,1,ET,Y,,,0,2,117.29,90,32
18697,2016/12/27 15:55:03.110,141355613,3713692,1,ET,Y,,,0,4,117.29,10,34
18698,2016/12/27 15:55:03.626,141355613,3713962,1,ET,Y,,,0,2,117.29,100,15
18699,2016/12/27 15:55:04.683,141370069,3715009,1,ET,Y,,,0,2,117.29,100,8
18700,2016/12/27 15:55:04.683,141397265,3715010,1,ET,Y,,,0,4,117.29,100,10
18701,2016/12/27 15:55:04.686,141412841,3715012,1,ET,Y,,,0,2,117.29,100,1
18702,2016/12/27 15:55:04.688,141416781,3715015,1,ET,Y,,,0,2,117.29,100,8
18703,2016/12/27 15:55:05.609,141423621,3716048,1,ET,Y,,,0,2,117.29,93,66
18704,2016/12/27 15:55:05.609,141423657,3716049,1,ET,Y,,,0,4,117.29,7,68
18705,2016/12/27 15:55:05.612,141423657,3716052,1,ET,Y,,,0,2,117.29,93,11
18706,2016/12/27 15:55:05.614,141442445,3716053,1,ET,Y,,,0,2,117.29,7,7
18707,2016/12/27 15:55:05.875,141442445,3716141,1,ET,Y,,,0,2,117.29,100,2
18708,2016/12/27 15:55:06.034,0,3716224,0,P,N,,,0,2,117.285,7,3
18709,2016/12/27 15:55:06.048,141442445,3716238,1,ET,Y,,,0,2,117.29,100,10
18710,2016/12/27 15:55:06.413,141442445,3716515,1,ET,Y,,,0,2,117.29,83,7
18711,2016/12/27 15:55:06.413,141442753,3716516,1,ET,Y,,,0,4,117.29,100,9
18712,2016/12/27 15:55:06.413,141470441,3716517,1,ET,Y,,,0,6,117.29,1,11
18713,2016/12/27 15:55:06.413,0,3716518,0,P,N,,,0,8,117.29,100,12
18714,2016/12/27 15:55:06.413,137472253,3716519,1,ET,Y,,,0,10,117.3,200,14
18715,2016/12/27 15:55:06.413,137616149,3716520,1,ET,Y,,,0,12,117.3,100,16
18716,2016/12/27 15:55:06.413,137616713,3716521,1,ET,Y,,,0,14,117.3,100,18
18717,2016/12/27 15:55:06.413,137716401,3716522,1,ET,Y,,,0,16,117.3,100,20
18718,2016/12/27 15:55:06.413,137958181,3716523,1,ET,Y,,,0,18,117.3,100,22
18719,2016/12/27 15:55:06.413,138183733,3716524,1,ET,Y,,,0,20,117.3,40,24
18720,2016/12/27 15:55:06.413,138531009,3716525,1,ET,Y,,,0,22,117.3,76,26
18721,2016/12/27 15:55:06.417,141474605,3716526,0,ET,Y,,,0,2,117.29,200,8
18722,2016/12/27 15:55:06.417,138531009,3716527,1,ET,Y,,,0,2,117.3,100,15
18723,2016/12/27 15:55:06.437,0,3716533,0,P,N,,,0,2,117.295,100,4
18724,2016/12/27 15:55:06.447,138531009,3716535,1,ET,Y,,,0,2,117.3,24,7
18725,2016/12/27 15:55:06.447,138627709,3716536,1,ET,Y,,,0,4,117.3,50,9
18726,2016/12/27 15:55:06.447,139619461,3716537,1,ET,Y,,,0,6,117.3,1226,11
18727,2016/12/27 15:55:06.552,140759069,3716567,1,ET,Y,,,0,2,117.3,38,4
18728,2016/12/27 15:55:06.552,140929837,3716568,1,ET,Y,,,0,4,117.3,65,6
18729,2016/12/27 15:55:06.552,141054393,3716569,1,ET,Y,,,0,6,117.3,60,8
18730,2016/12/27 15:55:06.552,141081261,3716570,1,ET,Y,,,0,8,117.3,100,10
18731,2016/12/27 15:55:06.552,141297057,3716571,1,ET,Y,,,0,10,117.3,100,12
18732,2016/12/27 15:55:06.552,141407473,3716572,1,ET,Y,,,0,12,117.3,8,14
18733,2016/12/27 15:55:06.552,141474741,3716573,1,ET,Y,,,0,14,117.3,507,16
18734,2016/12/27 15:55:06.552,137273365,3716574,1,ET,Y,,,0,16,117.31,100,18
18735,2016/12/27 15:55:06.552,137273369,3716575,1,ET,Y,,,0,18,117.31,200,20
18736,2016/12/27 15:55:06.552,137726461,3716576,1,ET,Y,,,0,20,117.31,100,22
18737,2016/12/27 15:55:06.552,138612537,3716577,1,ET,Y,,,0,22,117.31,200,24
18738,2016/12/27 15:55:06.552,138692801,3716578,1,ET,Y,,,0,24,117.31,122,26
18739,2016/12/27 15:55:06.556,138919161,3716582,1,ET,Y,,,0,2,117.31,100,40
18740,2016/12/27 15:55:06.704,139017541,3716640,1,ET,Y,,,0,2,117.31,159,8
18741,2016/12/27 15:55:06.704,140724389,3716641,1,ET,Y,,,0,4,117.31,200,10
18742,2016/12/27 15:55:06.704,141417369,3716642,1,ET,Y,,,0,6,117.31,100,12
18743,2016/12/27 15:55:06.704,141462629,3716643,1,ET,Y,,,0,8,117.31,100,14
18744,2016/12/27 15:55:06.704,141474529,3716644,1,ET,Y,,,0,10,117.31,290,16
18745,2016/12/27 15:55:06.704,141475101,3716645,1,ET,Y,,,0,12,117.31,100,18
18746,2016/12/27 15:55:06.704,141475649,3716646,1,ET,Y,,,0,14,117.31,100,20
18747,2016/12/27 15:55:06.704,141475653,3716647,1,ET,Y,,,0,16,117.31,100,22
18748,2016/12/27 15:55:06.704,141475657,3716648,1,ET,Y,,,0,18,117.31,100,24
18749,2016/12/27 15:55:06.704,141475665,3716649,1,ET,Y,,,0,20,117.31,100,26
18750,2016/12/27 15:55:06.704,141475669,3716650,1,ET,Y,,,0,22,117.31,51,28
18751,2016/12/27 15:55:06.704,141475669,3716651,1,ET,Y,,,0,2,117.31,49,44
18752,2016/12/27 15:55:06.704,141475677,3716652,1,ET,Y,,,0,4,117.31,100,46
18753,2016/12/27 15:55:06.704,141475709,3716653,1,ET,Y,,,0,6,117.31,100,48
18754,2016/12/27 15:55:06.709,137225749,3716656,1,ET,Y,,,0,2,117.32,100,2
18755,2016/12/27 15:55:07.001,0,3716884,0,P,N,,,0,2,117.315,100,12
18756,2016/12/27 15:55:07.483,0,3717153,0,P,N,,,0,2,117.315,100,38
18757,2016/12/27 15:55:07.652,137893245,3717231,1,ET,Y,,,0,2,117.32,100,2
18758,2016/12/27 15:55:08.192,141478493,3717490,1,ET,Y,,,0,2,117.32,100,30
18759,2016/12/27 15:55:08.502,141483933,3717692,1,ET,Y,,,0,2,117.32,100,4
18760,2016/12/27 15:55:08.648,141484481,3717750,1,ET,Y,,,0,2,117.32,100,17
18761,2016/12/27 15:55:08.963,141484481,3717975,1,ET,Y,,,0,2,117.32,100,67
18762,2016/12/27 15:55:08.963,141484553,3717976,1,ET,Y,,,0,4,117.32,100,69
18763,2016/12/27 15:55:08.963,141494753,3717977,1,ET,Y,,,0,6,117.32,100,71
18764,2016/12/27 15:55:08.963,141495573,3717978,1,ET,Y,,,0,8,117.32,100,73
18765,2016/12/27 15:55:08.966,141508961,3717979,1,ET,Y,,,0,2,117.32,100,27
18766,2016/12/27 15:55:09.369,141508961,3718254,1,ET,Y,,,0,2,117.32,100,6
18767,2016/12/27 15:55:10.066,141508961,3718672,1,ET,Y,,,0,2,117.32,90,39
18768,2016/12/27 15:55:10.066,141514409,3718673,1,ET,Y,,,0,4,117.32,10,41
18769,2016/12/27 15:55:10.069,141514409,3718674,1,ET,Y,,,0,2,117.32,90,10
18770,2016/12/27 15:55:10.071,141514533,3718675,1,ET,Y,,,0,2,117.32,10,48
18771,2016/12/27 15:55:10.305,141514533,3718875,1,ET,Y,,,0,2,117.32,100,23
18772,2016/12/27 15:55:10.520,141515509,3719957,1,ET,Y,,,0,2,117.32,100,45
18773,2016/12/27 15:55:10.520,141533661,3719958,1,ET,Y,,,0,4,117.32,100,47
18774,2016/12/27 15:55:10.520,141533733,3719959,1,ET,Y,,,0,6,117.32,102,49
18775,2016/12/27 15:55:10.623,137204025,3720756,1,ET,Y,,,0,2,117.33,100,8
18776,2016/12/27 15:55:10.954,137765773,3721126,1,ET,Y,,,0,2,117.33,40,9
18777,2016/12/27 15:55:10.954,139395489,3721127,1,ET,Y,,,0,4,117.33,50,11
18778,2016/12/27 15:55:10.954,141477889,3721128,1,ET,Y,,,0,6,117.33,10,13
18779,2016/12/27 15:55:11.413,0,3721385,0,P,N,,,0,2,117.325,100,2
18780,2016/12/27 15:55:11.631,0,3721530,0,P,N,,,0,2,117.325,100,25
18781,2016/12/27 15:55:12.826,0,3722102,0,P,N,,,0,2,117.325,200,39
18782,2016/12/27 15:55:12.829,141577277,3722103,1,ET,Y,,,0,2,117.33,100,16
18783,2016/12/27 15:55:12.940,141577277,3722196,1,ET,Y,,,0,2,117.33,100,12
18784,2016/12/27 15:55:13.800,141578285,3722845,1,ET,Y,,,0,2,117.33,100,14
18785,2016/12/27 15:55:13.803,141578381,3722846,1,ET,Y,,,0,2,117.33,100,10
18786,2016/12/27 15:55:14.025,141581133,3722924,1,ET,Y,,,0,2,117.33,100,58
